Farmaco;Masa Molar Fármaco;Parametro de Solubilidad del Farmaco;Temperatura de Fusión (K);Entalpia de Fusión (kJ/mol);Volumen Molar del Fármaco;Solvente 1;Masa Molar Solv 1;Solvente 2;Masa Molar Solv 2;PS Solvente 1;PS Solvente 2;Volumen Molar Solventes 1;Volumen Molar Solventes 2;x_1;x_2;w_1;w_2;Temperatura de Estudio;x_3
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;303,15;0,00584
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;308,15;0,00808
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;310,15;0,00832
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;313,15;0,0099
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;318,15;0,0118
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;323,15;0,0136
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,19;0,81;328,15;0,0169
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;293,15;0,00356
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;298,15;0,00506
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;303,15;0,0066
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;308,15;0,00839
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;310,15;0,00932
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;313,15;0,011
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;318,15;0,0133
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;323,15;0,0153
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,27;0,73;328,15;0,0183
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;293,15;0,00312
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;298,15;0,00406
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;303,15;0,00484
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;308,15;0,0059
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;310,15;0,00599
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;313,15;0,00726
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;318,15;0,00867
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;323,15;0,00952
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,36;0,64;328,15;0,0121
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;293,15;0,0022
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;298,15;0,00258
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;303,15;0,00317
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;308,15;0,00394
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;310,15;0,00414
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;313,15;0,00481
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;318,15;0,00555
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;323,15;0,0063
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,45;0,55;328,15;0,00789
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;293,15;0,00153
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;298,15;0,00188
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;303,15;0,00214
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;308,15;0,00252
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;310,15;0,00283
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;313,15;0,00325
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;318,15;0,00377
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;323,15;0,00412
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,56;0,44;328,15;0,00545
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;293,15;0,001
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;298,15;0,00121
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;303,15;0,00136
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;308,15;0,0017
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;310,15;0,00176
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;313,15;0,00202
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;318,15;0,00244
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;323,15;0,00262
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,69;0,31;328,15;0,00293
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;293,15;0,00071
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;298,15;0,00083
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;303,15;0,00091
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;308,15;0,00112
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;310,15;0,00115
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;313,15;0,00127
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;318,15;0,00135
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;323,15;0,00157
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;0,83;0,17;328,15;0,0017
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;293,15;0,00051
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;298,15;0,00056
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;303,15;0,00061
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;308,15;0,00065
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;310,15;0,00069
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;313,15;0,00077
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;318,15;0,00091
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;323,15;0,00094
Amygdalin;457,43;29,9;499,56;No disponible;377,3;Ethanol;46,068;Water;18,01528;26,6;47,9;59;18;0,015046019;0,984953981;1,00;0,00;328,15;0,00103
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0;1;0;1;293,15;0,000003799
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0;1;0;1;298,15;0,000004809
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0;1;0;1;303,15;0,00000649
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0;1;0;1;308,15;0,00000868
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0;1;0;1;313,15;0,00001141
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,022213518;0,977786482;0,1;0,9;293,15;0,00000968
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,022213518;0,977786482;0,1;0,9;298,15;0,00001276
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,022213518;0,977786482;0,1;0,9;303,15;0,00001628
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,022213518;0,977786482;0,1;0,9;308,15;0,0000215
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,022213518;0,977786482;0,1;0,9;313,15;0,0000286
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,048630107;0,951369893;0,2;0,8;293,15;0,0000256
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,048630107;0,951369893;0,2;0,8;298,15;0,0000317
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,048630107;0,951369893;0,2;0,8;303,15;0,0000405
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,048630107;0,951369893;0,2;0,8;308,15;0,000053
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,048630107;0,951369893;0,2;0,8;313,15;0,0000707
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,080567328;0,919432672;0,3;0,7;293,15;0,0000624
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,080567328;0,919432672;0,3;0,7;298,15;0,0000796
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,080567328;0,919432672;0,3;0,7;303,15;0,0001041
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,080567328;0,919432672;0,3;0,7;308,15;0,0001335
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,080567328;0,919432672;0,3;0,7;313,15;0,0001678
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,119957694;0,880042306;0,4;0,6;293,15;0,00013
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,119957694;0,880042306;0,4;0,6;298,15;0,000158
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,119957694;0,880042306;0,4;0,6;303,15;0,000201
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,119957694;0,880042306;0,4;0,6;308,15;0,000273
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,119957694;0,880042306;0,4;0,6;313,15;0,000338
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,169754841;0,830245159;0,5;0,5;293,15;0,000238
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,169754841;0,830245159;0,5;0,5;298,15;0,000281
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,169754841;0,830245159;0,5;0,5;303,15;0,0003607
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,169754841;0,830245159;0,5;0,5;308,15;0,000483
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,169754841;0,830245159;0,5;0,5;313,15;0,000597
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,234710628;0,765289372;0,6;0,4;293,15;0,000428
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,234710628;0,765289372;0,6;0,4;298,15;0,000538
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,234710628;0,765289372;0,6;0,4;303,15;0,000656
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,234710628;0,765289372;0,6;0,4;308,15;0,000818
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,234710628;0,765289372;0,6;0,4;313,15;0,001063
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,322989299;0,677010701;0,7;0,3;293,15;0,0007
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,322989299;0,677010701;0,7;0,3;298,15;0,000876
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,322989299;0,677010701;0,7;0,3;303,15;0,001088
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,322989299;0,677010701;0,7;0,3;308,15;0,001325
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,322989299;0,677010701;0,7;0,3;313,15;0,00164
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,380187265;0,619812735;0,75;0,25;293,15;0,000882
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,380187265;0,619812735;0,75;0,25;298,15;0,001094
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,380187265;0,619812735;0,75;0,25;303,15;0,001339
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,380187265;0,619812735;0,75;0,25;308,15;0,00167
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,380187265;0,619812735;0,75;0,25;313,15;0,00197
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,449900831;0,550099169;0,8;0,2;293,15;0,001064
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,449900831;0,550099169;0,8;0,2;298,15;0,001298
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,449900831;0,550099169;0,8;0,2;303,15;0,001565
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,449900831;0,550099169;0,8;0,2;308,15;0,001936
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,449900831;0,550099169;0,8;0,2;313,15;0,00228
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,536742475;0,463257525;0,85;0,15;293,15;0,001232
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,536742475;0,463257525;0,85;0,15;298,15;0,001528
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,536742475;0,463257525;0,85;0,15;303,15;0,001832
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,536742475;0,463257525;0,85;0,15;308,15;0,0022
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,536742475;0,463257525;0,85;0,15;313,15;0,0026
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,647908599;0,352091401;0,9;0,1;293,15;0,001237
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,647908599;0,352091401;0,9;0,1;298,15;0,001505
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,647908599;0,352091401;0,9;0,1;303,15;0,001821
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,647908599;0,352091401;0,9;0,1;308,15;0,002163
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,647908599;0,352091401;0,9;0,1;313,15;0,002556
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,71604757;0,28395243;0,925;0,075;293,15;0,001184
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,71604757;0,28395243;0,925;0,075;298,15;0,001447
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,71604757;0,28395243;0,925;0,075;303,15;0,0017
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,71604757;0,28395243;0,925;0,075;308,15;0,002049
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,71604757;0,28395243;0,925;0,075;313,15;0,00245
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,795283609;0,204716391;0,95;0,05;293,15;0,001041
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,795283609;0,204716391;0,95;0,05;298,15;0,001203
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,795283609;0,204716391;0,95;0,05;303,15;0,001467
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,795283609;0,204716391;0,95;0,05;308,15;0,00183
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,795283609;0,204716391;0,95;0,05;313,15;0,002161
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,888567927;0,111432073;0,975;0,025;293,15;0,000746
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,888567927;0,111432073;0,975;0,025;298,15;0,000929
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,888567927;0,111432073;0,975;0,025;303,15;0,001243
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,888567927;0,111432073;0,975;0,025;308,15;0,00152
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;0,888567927;0,111432073;0,975;0,025;313,15;0,001831
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;1;0;1;0;293,15;0,000397
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;1;0;1;0;298,15;0,000575
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;1;0;1;0;303,15;0,000789
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;1;0;1;0;308,15;0,00106
Sulfadiazine;250,28;28,89;532,65;44,3;150;1,4-Dioxane;88,11;Water;18,01528;23,2;47,9;86;18;1;0;1;0;313,15;0,00138
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0;1;0;1;293,15;0,0000038
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0;1;0;1;298,15;0,00000481
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0;1;0;1;303,15;0,00000649
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0;1;0;1;308,15;0,00000869
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0;1;0;1;313,15;0,0000114
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0,046495211;0,953504789;0,1;0,9;293,15;0,0000107
Sulfadiazine;250,28;28,89;532,65;44,3;150;Acetonitrile;41,05;Water;18,01528;24,8;47,9;53;18;0,046495211;0,953504789;0,1;0,9;298,15;0,0000154
